T,K,x,iv,w,wt,S,w_svi,iv_svi
0.0520547945205479,4085.0,0.05758942863717109,0.1724173885499453,0.0015474722235980076,0.24474840585281538,3853.39,0.0020907882506186128,0.20041243152372643
0.0520547945205479,4090.0,0.05881267037991516,0.1723770747045509,0.0015467486624390894,0.21966338918645914,3853.39,0.0020985195501885697,0.20078263132825072
0.0520547945205479,4095.0,0.06003441763023764,0.1721582313134449,0.0015428237686862956,0.1982462087407829,3853.39,0.002106362714938073,0.20115749144865486
0.0520547945205479,4100.0,0.061254674035466916,0.17174223172285,0.0015353766821527574,0.24474840585281618,3853.39,0.002114314550282427,0.20153683362615676
0.0547945205479452,2800.0,-0.320068845716264,0.5452795791328643,0.016292044899688416,0.21095611744730233,3853.39,0.015970007706450805,0.5398635389084238
0.0547945205479452,3350.0,-0.14072791706044724,0.2987695999289476,0.004891138292696076,0.22890203716069019,3853.39,0.006161879489725493,0.33534206519237975
0.0547945205479452,3400.0,-0.12591283127530653,0.2795238937479107,0.004281293543890042,0.20013967964935492,3853.39,0.005422285756843214,0.31457386264975773
0.0547945205479452,3450.0,-0.1113140318541539,0.2103334304683291,0.002424117916305503,0.1854106501001633,3853.39,0.004724847771956602,0.2936468488477409
0.0547945205479452,3475.0,-0.1040937838806668,0.2109234955626638,0.002437738135910852,0.21669615789646055,3853.39,0.004395119874799804,0.2832153557191001
0.0547945205479452,3500.0,-0.09692529440205422,0.2168948276193658,0.0025777186985224327,0.20544116354588263,3853.39,0.004080207307532572,0.27288052946751157
0.0547945205479452,3525.0,-0.08980782663319033,0.2116199226332279,0.0024538625564544305,0.2054411635458863,3853.39,0.0037820282643497728,0.2627204137945572
0.0547945205479452,3550.0,-0.08274065941009784,0.2133889681518136,0.0024950603687066146,0.22890203716068871,3853.39,0.0035027161164854267,0.25283308550476347
0.0547945205479452,3575.0,-0.07572308675145126,0.2124846531267757,0.002473957688460613,0.2421690123757163,3853.39,0.0032445476443618234,0.24333720329946115
0.0547945205479452,3590.0,-0.0715360603972348,0.2117016944796988,0.0024557593120863416,0.20544116354588254,3853.39,0.0031007527818454426,0.23788387559622307
0.0547945205479452,3600.0,-0.068754417435358,0.2126973375898146,0.002478912735221674,0.1950407890599942,3853.39,0.0030098121807365587,0.23436952083929813
0.0547945205479452,3610.0,-0.06598049055263265,0.2118662297192578,0.002459578043586483,0.24216901237571942,3853.39,0.002922962794143884,0.23096335422123979
0.0547945205479452,3620.0,-0.06321423705974252,0.2118587425652096,0.0024594042082910546,0.2421690123757155,3853.39,0.0028403239921647758,0.22767501588230352
0.0547945205479452,3625.0,-0.06183397459078418,0.2103368629615057,0.0024241970367390258,0.1950407890599969,3853.39,0.0028006172513166277,0.22607800608756365
0.0547945205479452,3630.0,-0.06045561462066282,0.2124693277613437,0.0024736008350332763,0.25662373716284986,3853.39,0.0027620016717135355,0.22451398733435748
0.0547945205479452,3640.0,-0.057704581248772945,0.2109520847752606,0.0024383990175906155,0.27241234174495293,3853.39,0.0026880856680145497,0.22148942060799548
0.0547945205479452,3650.0,-0.05496109530302211,0.2109015250308933,0.002437230315635973,0.2289020371606873,3853.39,0.0026186473639350865,0.21860995949822445
0.0547945205479452,3660.0,-0.05222511548414738,0.2102456302351523,0.002422094522354871,0.21669615789646252,3853.39,0.0025537376203188943,0.2158835602143429
0.0547945205479452,3665.0,-0.05085992755880739,0.2054410696871881,0.0023126593487241684,0.24216901237571895,3853.39,0.0025229908288053504,0.2145800145067048
0.0547945205479452,3670.0,-0.049496600830943364,0.2100154273676988,0.002416793409996557,0.2166961578964627,3853.39,0.0024933851433439737,0.21331731965789258
0.0547945205479452,3675.0,-0.04813513023262221,0.2099108876725637,0.0024143879870401996,0.21669615789645894,3853.39,0.0024649205102934934,0.2120962029666167
0.0547945205479452,3680.0,-0.046775510716582716,0.2098832068853825,0.002413751262054371,0.22890203716068822,3853.39,0.0024375953869146495,0.2109173198464089
0.0547945205479452,3685.0,-0.0454177372561223,0.2099223735239277,0.002414652214022982,0.2566237371628496,3853.39,0.0024114067409047174,0.20978125040506146
0.0547945205479452,3690.0,-0.044061804844986466,0.209803570722542,0.002411919906187873,0.2566237371628496,3853.39,0.0023863500600800665,0.20868849655997146
0.0547945205479452,3695.0,-0.042707708497257135,0.206781322047432,0.0023429323368593853,0.16817292526091618,3853.39,0.0023624193720852326,0.20763947972520905
0.0547945205479452,3700.0,-0.04135544324724354,0.2097403048743991,0.0024104655062359387,0.27241234174495293,3853.39,0.0023396072738496856,0.2066345390968237
0.0547945205479452,3705.0,-0.04000500414937203,0.2089775582244989,0.0023929654707656894,0.22890203716068822,3853.39,0.0023179049703634345,0.20567393055303018
0.0547945205479452,3710.0,-0.03865638627807853,0.2086829058006943,0.0023862222012833666,0.22890203716068822,3853.39,0.0022973023222043554,0.20475782617577645
0.0547945205479452,3715.0,-0.03730958472769977,0.2088226992049339,0.0023894202577114687,0.2724123417449523,3853.39,0.0022777879011268583,0.20388631439006683
0.0547945205479452,3720.0,-0.035964594612367125,0.2080486308798118,0.0023717387841624203,0.2166961578964619,3853.39,0.0022593490529166245,0.2030594007075969
0.0547945205479452,3725.0,-0.03462141106589942,0.2080735385465055,0.0023723067092199517,0.2289020371606905,3853.39,0.0022419719666314343,0.20227700905200194
0.0547945205479452,3730.0,-0.03328002924169804,0.2156496055341073,0.0025482056091515664,0.2566237371628491,3853.39,0.002225641749285395,0.20153898363457742
0.0547945205479452,3735.0,-0.03194044431264164,0.2080166738752455,0.002371010225212068,0.2897041407814967,3853.39,0.0022103425049934395,0.20084509134188536
0.0547945205479452,3740.0,-0.030602651470981655,0.2072371430449644,0.002353273066161043,0.25662373716285014,3853.39,0.0021960574175748206,0.20019502459037408
0.0547945205479452,3745.0,-0.02926664592823948,0.2070152045949278,0.0023482353388208123,0.2566237371628491,3853.39,0.0021827688356174445,0.19958840459810875
0.0547945205479452,3750.0,-0.027932422915102784,0.206646418031221,0.002339876278637487,0.24216901237571795,3853.39,0.002170458359027652,0.19902478501999354
0.0547945205479452,3755.0,-0.026599977681324223,0.206300943752501,0.002332059144831374,0.27241234174495293,3853.39,0.002159106926130573,0.19850365589047209
0.0547945205479452,3760.0,-0.025269305495619093,0.205975070842919,0.0023246975237668764,0.27241234174495293,3853.39,0.002148694900441647,0.19802444781657658
0.0547945205479452,3765.0,-0.0239404016455654,0.203411911362632,0.002267200311462973,0.24216901237571992,3853.39,0.0021392021562979943,0.19758653636429382
0.0547945205479452,3770.0,-0.022613261437502852,0.2029883956638598,0.0022577692479006954,2.966570401602545,3853.39,0.0021306081626157733,0.1971892465824084
0.0547945205479452,3775.0,-0.021287880196434284,0.2027342501308781,0.0022521192425276402,0.3086961916339809,3853.39,0.0021228920641240207,0.19683185761015257
0.0547945205479452,3780.0,-0.01996425326592594,0.202021465907419,0.00223631083218534,3.662432594571055,3853.39,0.0021160327595136637,0.19651360731797776
0.0547945205479452,3785.0,-0.01864237600801011,0.2022405600664623,0.0022411640622463746,2.0601183344462264,3853.39,0.0021100089760302102,0.1962336969344239
0.0547945205479452,3790.0,-0.01732224380308729,0.2036575085415512,0.0022726783991973702,2.4517110757046083,3853.39,0.002104799340127523,0.19599129561622705
0.0547945205479452,3795.0,-0.016003852049828966,0.201303615514984,0.0022204463353098355,2.0601183344462024,3853.39,0.0021003824438863192,0.19578554492333014
0.0547945205479452,3800.0,-0.014687196165082192,0.2009131314154555,0.0022118403493240598,2.4517110757045444,3853.39,0.002096736906982898,0.19561556316519885
0.0547945205479452,3805.0,-0.013372271583773066,0.2005210391513562,0.002203215733826834,2.0601183344461775,3853.39,0.0020938414340698217,0.19548044958965655
0.0547945205479452,3810.0,-0.01205907375881269,0.2004162946041193,0.002200914583169597,0.25662373716285014,3853.39,0.0020916748674999664,0.1953792883902344
0.0547945205479452,3815.0,-0.010747598161001907,0.1997249575696602,0.0021857566397919213,2.0601183344462024,3853.39,0.002090216235387834,0.19531115251267137
0.0547945205479452,3820.0,-0.009437840278938481,0.2061875663641255,0.0023294965766115427,0.40693695495234156,3853.39,0.002089444795057007,0.19527510724562508
0.0547945205479452,3825.0,-0.008129795618923085,0.1987601477618364,0.0021646902103181938,2.4517110757045764,3853.39,0.0020893400719699633,0.19527021358479596
0.0547945205479452,3830.0,-0.006823459704867684,0.1984777977711416,0.002158544449757928,2.966570401602545,3853.39,0.002089881894276366,0.19529553136347919
0.0547945205479452,3835.0,-0.005518828078202745,0.1979015938549541,0.0021460296356345865,2.4517110757046083,3853.39,0.0020910504231485675,0.19535012214601086
0.0547945205479452,3840.0,-0.004215896297786714,0.1971743999414713,0.0021302873420426995,1.1588165631260023,3853.39,0.002092826179098969,0.1954330518836468
0.0547945205479452,3845.0,-0.0029146599398149667,0.1969952946171643,0.0021264189644549787,2.4517110757045444,3853.39,0.0020951900644934785,0.1955433933351009
0.0547945205479452,3850.0,-0.001615114597729357,0.1961030797756362,0.0021072009806843584,2.0601183344462024,3853.39,0.0020981233824892173,0.19568022825627585
0.0547945205479452,3855.0,-0.0003172558821294608,0.1958933718201171,0.002102696609482446,2.0601183344462024,3853.39,0.0021016078526334583,0.19584264936565943
0.0547945205479452,3860.0,0.00097892057931716,0.1953885569132725,0.002091873324528829,1.7553671015399752,3853.39,0.0021056256233651957,0.19602976209345055
0.0547945205479452,3865.0,0.0022734191419631123,0.1948666754528742,0.0020807134905236058,2.060118334446251,3853.39,0.00211015928166125,0.19624068612374398
0.0547945205479452,3870.0,0.0035662441442682064,0.1940485034229297,0.002063277900311165,2.0601183344462024,3853.39,0.002115191860066154,0.19647455674007083
0.0547945205479452,3875.0,0.004857399907888026,0.1937682602759428,0.0020573226679652334,2.4517110757046083,3853.39,0.002120706841339687,0.1967305259852911
0.0547945205479452,3880.0,0.006146890737759722,0.1931900690218846,0.0020450631654071526,2.0601183344462264,3853.39,0.0021266881609483647,0.197007763647293
0.0547945205479452,3885.0,0.007434720922188573,0.1925914869533792,0.0020324099094199246,3.662432594571055,3853.39,0.002133120207617978,0.19730545808220334
